"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,0,0,1.4,21,0.1,0.1,0,0,0.4,1.1,0,0,27.1,0,0.1,0,0,0.2,0,0.1,0.2,0,0,0,0,1.3,0,0.4,0,0,0.4,0,0,1.7,1.5,0,5,0,0,0,0.1,0,1.6,0.2,0,0,0.1,0.3,0.1,0,0,0.2,0.4,2
1962,0,0,1.3,20.7,0.1,0.8,0,0,0.6,1.2,0,0,26.9,0,0.1,0,0,0.2,0,0,0.2,0,0,0,0,0.7,0,0.1,0,0,0.5,0,0,1.7,1.5,0,7,0,0,0,0.1,0,1.6,0.2,0,0,0.1,0.3,0,0,0,0.2,0.4,2.2
1963,0,0,0.3,22.6,0.1,0.5,0,0,0.6,1.3,0,0,27.2,0,0.1,0,0,0.2,0.1,0.1,0.2,0,0,0,0,1,0,0.2,0,0,0.5,0,0,1.8,0.8,0,6.2,0,0,0,0,0,1.7,0.3,0,0,0.1,0.4,0,0,0,0.1,0.7,2.1
1964,0,0,1.8,23.6,0.1,0.3,0,0,0.2,0.7,0,0,28.4,0,0.1,0,0,0.2,0.1,0,0.2,0,0,0,0,0.9,0,0.2,0,0,0.5,0,0,1.6,1.4,0,6.8,0,0,0,0,0,1.8,0.4,0,0,0.1,0.3,0,0,0,0.1,0.6,2.1
1965,0,0,1.5,25.8,0.1,0.1,0,0,0.5,1,0,0,27.5,0,0.1,0,0,0.2,0.1,0.1,0.3,0,0,0,0,0.6,0,0.3,0,0,0.6,0,0,2.2,1.7,0,3.9,0,0,0,0,0,1.8,0.9,0,0,0.1,0.2,0,0,0,0.2,0.7,2.3
1966,0,0,1.7,28.4,0.1,1.6,0,0,0.3,0.9,0,0,27.7,0,0.1,0,0,0.2,0.2,0.1,0.4,0,0,0,0,0.9,0,0.1,0,0,0.6,0,0,1.7,1.1,0,2.7,0,0,0,0,0,1.9,1,0,0,0.1,0.4,0,0,0,0.2,0.7,2.4
1967,0,0,1.6,30.8,0.1,1.1,0,0,0.4,1.2,0,0,27.4,0.1,0.1,0,0,0.3,0.1,0,0.5,0,0,0,0,0.6,0,0.1,0,0,0.6,0,0,2.3,1,0,5.6,0,0,0,0.1,0,1.9,0.9,0,0,0.1,0.4,0,0,0,0.2,0.8,2.6
1968,0,0,2.3,33.6,0.1,0.1,0,0,0.4,0.8,0,0,28.8,0,0.1,0,0,0.3,0.2,0,0.5,0,0.1,0,0,0.7,0,0.2,0,0,0.6,0,0,2.6,0.8,0,3.4,0,0,0,0,0,1.6,0.7,0,0,0.1,0.4,0,0,0,0.2,0.8,2.7
1969,0,0,2.9,36.4,0.2,0.4,0,0,0.4,1.1,0,0,29.1,0,0.1,0,0,0.2,0.2,0.1,0.3,0,0.1,0,0,0.8,0,0.5,0,0,0.6,0,0,2.7,0.9,0,4.5,0,0,0,0,0,1.6,0.4,0,0,0.1,0.4,0.1,0,0,0.1,0.9,2.6
1970,0,0,2.7,36.7,0.2,0.2,0,0,0.2,1,0,0,28.9,0,0.1,0,0,0.3,0.2,0.1,0.4,0,0.1,0,0,0.9,0,0.1,0,0,0.6,0,0,2.4,0.7,0.1,2.4,0,0,0,0,0,1.6,0.2,0,0,0.1,0.3,0,0,0,0.2,0.9,2.5
1971,0,0,2.3,39.5,0.2,0.1,0,0,0.3,0.9,0,0,27.2,0.1,0.1,0,0,0.4,0.2,0.2,0.4,0,0.1,0,0,0.5,0,0.3,0,0,0.5,0,0,2.5,1.7,0.1,2.8,0,0,0,0,0,1.6,0.3,0,0,0.1,0.3,0,0,0,0.2,1,2.8
1972,0,0,1.8,41.4,0.2,0.1,0,0,0,0.8,0,0,21.2,0.1,0.1,0,0,0.4,0.2,0.2,0.4,0,0.1,0,0,1.2,0,0.3,0,0,0.5,0,0,2.3,1.4,0.1,2.6,0,0,0,0,0,1.5,0.3,0,0,0.1,0.4,0,0,0,0.2,0.9,2.8
1973,0,0,1,41.8,0.3,0.2,0,0,0,0.9,0,0,24.5,0,0.1,0,0,0.4,0.1,0.1,0.4,0,0.1,0,0,0.8,0,0.1,0,0,0.4,0,0,0.5,2.5,0.3,2.4,0,0,0,0,0,1.1,0.3,0,0,0.1,0.6,0.1,0,0,0.1,1,2.8
1974,0,0,1.5,33.2,0.2,0,0,0,0.2,0.7,0,0,23.3,0,0.1,0,0,0.2,0.2,0.1,0.1,0,0.1,0,0,1.2,0,0.3,0,0,0.4,0,0,2,1.2,0,2.9,0,0,0,0,0,0.5,0.1,0,0,0.1,0.2,0.1,0,0,0.1,0.6,2.5
1975,0,0,2.3,26.3,0.2,0.7,0,0,0.2,0.3,0,0,22.8,0,0.1,0,0,0.3,0,0,0.2,0,0.1,0,0,0.6,0,0.2,0,0,0.4,0,0,1.7,1.4,0.1,2.7,0,0,0,0,0,0.5,0.2,0,0,0.1,0.3,0,0,0,0.1,0.7,2.1
1976,0,0,1.9,26.4,0.2,0.1,0,0,0.2,0.5,0,0,23.5,0.1,0.1,0,0,0.3,0.1,0,0.1,0,0.1,0,0,1.2,0,0.2,0,0,0.4,0,0,2,1.6,0.3,3.2,0,0,0,0,0,0.5,0.2,0,0,0.2,0.3,0,0,0,0.1,0.7,1.6
1977,0,0,1.5,29.1,0.2,0.1,0,0,0,0.5,0,0,23.9,0,0.1,0,0,0.3,0.1,0,0.1,0,0.2,0,0,1.1,0,0.3,0,0,0.4,0,0,2,1.2,0.1,2.6,0,0,0,0,0,0.4,0.1,0,0,0.1,0.2,0,0,0,0.1,0.6,1.7
1978,0,0,1.8,31.6,0.2,0.1,0,0,0.1,0.9,0,0,21.3,0,0.1,0,0,0.2,0,0,0.2,0,0.2,0,0,0.8,0,0.2,0,0,0.5,0,0,2.1,1.1,0.1,1.2,0,0,0,0,0,0.5,0.1,0,0,0.1,0.3,0,0,0,0.1,0.7,1.8
1979,0,0,2.1,31.9,0.3,0.1,0,0,0.1,0.9,0,0,21.3,0,0.2,0,0,0.2,0,0,0.1,0,0.2,0,0,1.2,0,0.2,0,0,0.5,0,0,1.2,1.1,0.1,2.3,0,0,0,0,0,0.5,0.1,0,0,0.1,0.4,0,0,0,0.1,0.7,2
1980,0,0,2,32.7,0.3,0.3,0,0,0.2,0.6,0,0,20.6,0,0.1,0,0,0.2,0.1,0,0.1,0,0.2,0,0,1,0,0.3,0,0,0.6,0,0,1.6,1.3,0.2,2.2,0,0,0,0,0,0.5,0.1,0,0,0.1,0.4,0,0,0,0.4,0.7,1.8
