"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,23,0,1,370,12,5,33,0,0,371,0,0,677,1,9,1,0,29,1,1,2,2,4,212,0,11,0,2,0,0,0,7,0,1,0,0,81,0,0,0,4,9,20,13,6,5,9,1,0,358,4,0,1,"13,"
1962,32,0,1,372,11,5,32,0,0,433,0,0,665,1,13,1,0,31,1,1,2,2,5,199,0,19,0,4,0,0,0,0,0,1,0,0,84,0,0,0,5,9,23,14,7,6,10,4,0,380,3,0,2,"12,"
1963,37,0,1,390,12,5,34,0,0,378,0,0,693,1,15,1,0,32,1,1,1,2,5,192,0,17,0,3,0,0,0,8,0,1,0,0,92,0,0,0,4,10,22,15,7,7,8,0,0,402,3,0,2,"13,"
1964,34,0,1,420,11,5,34,0,0,394,0,0,687,2,21,2,0,34,2,1,3,2,4,185,0,18,0,5,0,0,0,0,0,1,0,0,95,0,0,0,6,9,24,16,8,7,5,1,0,377,3,0,2,"13,"
1965,51,0,1,397,13,9,32,0,0,393,0,0,677,1,20,3,0,35,3,1,4,2,3,183,0,13,0,4,0,0,0,38,0,1,0,0,82,0,0,0,6,9,21,17,9,7,6,1,0,401,3,0,2,"11,"
1966,37,0,2,399,12,5,29,0,0,393,0,0,662,1,19,2,0,38,5,1,2,2,4,187,0,13,0,8,0,0,0,13,0,1,0,0,92,0,1,0,7,9,20,18,9,7,7,1,0,437,10,0,2,"12,"
1967,27,0,1,398,11,6,31,0,0,386,0,0,647,1,18,2,0,38,6,1,3,2,4,184,0,13,0,3,0,0,0,0,0,1,0,0,97,0,1,0,4,9,18,20,9,7,6,1,0,433,3,0,2,"13,"
1968,25,0,1,387,11,6,30,0,0,366,0,0,564,1,21,2,0,38,5,1,5,2,4,185,0,18,0,4,0,0,0,0,0,1,0,0,91,0,0,0,5,8,18,22,8,7,7,1,0,432,4,0,2,"13,"
1969,31,0,1,406,16,5,29,0,0,364,0,0,691,1,19,2,0,43,5,1,5,2,3,175,0,13,0,3,0,0,0,14,0,0,0,0,91,0,0,0,5,9,20,23,8,8,5,0,0,413,4,0,2,"12,"
1970,32,0,1,407,19,6,28,0,0,342,0,0,692,1,19,2,0,41,5,1,5,2,2,171,0,15,0,2,0,0,0,7,0,1,0,0,102,0,0,0,7,8,21,21,6,8,8,0,0,400,5,0,2,"12,"
